23926,CA,Marcus Hunter,RpvF2BC3vRSTUTqdMbUDIvbhLQurr8pNTJFpi5Cah5pdGfvCBTqZAVnu6NDju8zHM6jClgibxUXcQ6Z1lsuMt2mIWIy19hyONFuz2jH1wenPsydJsfoAKcAHoHYHg2BF33n8zd5Y9P2D4YhAvyVyBefJJ6MRog6pfkCeBGMeyUh6aMXHS2DCCsuI9FsPlzKU0Tb3Wo0A01IohkxT,1970-02-27,12:32:45,1965-08-04 14:54:42,4.59590359254,P30Y8M12DT3H35M20S,P25Y1M7DT10H2M30S,true
7389,MT,Ronald Bible,8SOBFeWefxTFaKjSdBBDZFjRcXx3uMIW21tH9pRiSam6NZRIPpKiIWCRpEBfFYaZF4TOU4XxePTssvpERfrD1GjMb3uXbrLvFnaCvg3Q1us7kmxiEqtAyVvbE7TIR5Gkas2yYHVSq5FcGmvLWdaxWayDofcFeOlBKz17EkaW2lksrR2Oqj36iLEOqOGLi94x1V3eB2Vz4i3PN0vm90AboJRjg2lqvxOcx8d,2006-05-02,9:46:27,2005-08-02 10:30:49,32.8463981616,P30Y9M17DT9H38M41S,P12Y8M2DT6H41M30S,false
41499,SC,Douglas Littlejohn,h2WqsW61hEArkbkIf6YJRKugaeX7GEFbYJXsBha03z10jguUGnqFBvXx9MZOq2YIchyXR2d5KxJd1kxP0nd8FAjF7NW5ZKWzp8SlHVwO8TWbUrRlQU9tN1ogvFXO6BmxbMsWHaVwBoK4aXGTLlkJ6k9SKImgOzdGMi9kjBUDOtzSM6FSbmfNjRyHEDoUJgRb1ftAcerZKiqbpw2y9vs9CuCkMI2YbhB0wqO,1948-06-11,6:29:47,1997-09-03 20:7:54,14.3152846987,P1Y11M6DT11H45M10S,P9Y9M27DT1H52M53S,true
10298,AR,Monica Driscoll,MMBvJifBUBJI03ehWfndzoCF676DfZ9WDFIuGoek13fWmfnpq43e7YwCluuBTfttMArslV9IaCS5YK3i6hXUwOZDqnpYHB5dHA2zgHuSYcg4sxdud2RuOTfrkGxgbIoc992q7Tdqp1CAIYwSlp2ww1M8qV9DVFruTxFkKZNPuniTncRHgJ1IQSkrEFE733wjUplVMfpNt8Igz6rXJD,1950-04-20,16:21:15,1970-03-30 12:33:57,52.9353903775,P5Y2M16DT5H37M42S,P21Y8M10DT1H32M37S,true
40414,SC,John Martinez,AFdnnGzjD0KD0XTZeviTcsIAyN9oMhmJyKcfpypqFS6BSdgcX7WZzvSPHDsKX,1988-12-15,1:37:29,1998-12-28 20:40:24,12.87663801,P9Y6M16DT5H17M11S,P22Y2M28DT9H29M31S,true
54960,HI,Margaret Prater,XvUh1IsCVQ5A1F5XgfoknlDplw752LWPztGjelyqfXL,1953-08-02,7:37:24,1962-11-25 3:55:30,26.588693914,P30Y4M9DT6H16M29S,P3Y11M8DT4H24M19S,true
13127,UT,Raymond Ingram,5IpsUa0j14DjEFd1CUOieByGlwnQ8cxH51KT648KCGdkMb5dvYLUt6Vs59eYVue6uUna2lQQFeGIhDBfUckfJZI12q5FwWNTm6yHO8VJZbrD3HGDi0oXfyJ7KVIcXjrQmyYc3ku5FLNbhLNtrsnb2BYnoTHeGEEbQ8XNUdOFrPQL,2009-04-20,6:25:16,2000-08-09 4:15:38,86.7079944681,P7Y9M23DT9H53M11S,P10Y1M14DT6H5M24S,true
1471,AL,Keith Lemay,lsPjm7lIDHddCnH,1989-11-24,10:53:5,1998-03-29 17:18:12,18.728309999,P11Y2M28DT2H23M54S,P4Y11M28DT11H15M5S,true
63797,SC,Harold Grider,W7uMT9QsoEESTYeCTUroqmiCL59AV8U1SDKJthswb5utDBv1ZOHYj0WQsAFDgQcAczj0FtiqsRipPxQv37Q1g7dxlBbNevvDR3Oc5F0nEKDyBVesDipoKb3t1bYADZwb2k8CSmPUNfual6xf7mt95cxQkG7qHLgxpjiNYDmwIpe8eskpf05XwFfQbEUU1lXQhplKSQxIJsSVQBRm4XudrXXvwocwbTV8hBs3Y0rzPohrk7ztKwW3TLb,1949-09-21,16:9:9,1949-09-23 11:29:4,34.669032616,P3Y12M29DT11H15M36S,P10Y10M16DT8H44M12S,true
54088,AK,Joshua Gallion,SYr9XupjuQZSyAwpriYb7LPjlI9Po7OFfc3dQPAlPG9k9jxSp5KwiTjUZmmjO5D5R4i29yVbZFn74zl6KNb4ZxUWgjXo9h9a5147,1996-09-12,20:47:54,1942-02-04 15:29:16,34.9198493846,P25Y2M16DT3H14M34S,P24Y12M25DT5H45M49S,true
3684,LA,Manuel Kisner,GPh9F9p8hBfzdwXe4l4AooY2lN4dS1JtDhvgD8Z7GReLn0PWZyGpmAMebVvAptWXOld6ey23D8aEZo9lQEd0KoEpfdjtemxnGp2,1950-11-03,17:35:41,1945-10-24 19:47:5,42.2392794562,P22Y1M30DT4H23M39S,P4Y12M13DT6H58M50S,true
18089,MI,Michael Yengo,UvRjjzp0tGUehsCpiJKfPXY6he2flAo0TX64ra81OMZ,1946-05-01,20:53:51,1950-10-09 7:24:23,8.3880932016,P12Y11M31DT5H4M57S,P25Y12M23DT7H4M5S,false
37205,SC,Daniel Hall,KzexIilh7rbWlfcnjIERr12o4Sy7VUVTT63BKdBS3NsGn4b0vd7YstdMWqd,2016-06-21,17:48:31,1974-09-08 10:22:37,13.8533138347,P14Y5M5DT1H47M32S,P8Y4M13DT3H21M47S,false
6870,IN,Caroline Bell,M2811poVmVJLuxqsHz0jzRSGrAJDXfl3UuE0Iz8ldqvRURURvq2dO4Q1358eiureI20NCGBl9lBpoKPc78TWS0gsWhIt280E8JZPQpj7lOJXnHUmvydDiBPgAzNoGn7SSP6xYlnMyBhvWRxB5NF3I9vszosjmpW1Yx7et56QvwLfWBb3unJPnrxVYXX5tAfeyednJ4A90aOE2dhMXy1wLwewMJ91SWBEUM8TU3aGikQ5Ax6dDhDBQLaP,1988-09-28,18:50:14,1964-03-07 21:42:4,29.0246997301,P24Y3M31DT4H26M44S,P30Y6M26DT4H44M44S,true
16441,MN,Margaret Bumgardner,1RivaWNSHKsKVD5QqFvA2mrYMV6OVxxsr0ZtltJ4d76iUCFKNeYlaC1IaudqeXvGZDICKYkQeupCxt9PILUE058B1vr9JLWLLiU1LDZBRxrM69OqenuBhs6lumGPIUiSOJKx3u9V4Jd7Oa7QdMdxuaTeZZdI,1958-10-29,18:36:9,1985-09-06 5:23:57,54.4546844741,P3Y10M17DT3H22M32S,P2Y7M22DT6H14M35S,true
37041,WI,Janet Cokely,qK3tPSVgveH41LOqGVuWHwGzzqfB1w7E3NX3clzZSza17OOSgCK4Wym,1978-08-21,7:24:42,1960-02-22 18:40:14,67.5704709635,P2Y10M23DT6H28M28S,P17Y2M31DT12H19M29S,false
14215,WY,Melissa Williams,NrQtShGKW561OEYt3ja5xnNCYuoxmYKBonA4urEKXtQqr4wW3KcYCZ7LveIEOdDqmOqx9cYe8RsCxQEc8DWP2QvRIHzURzQFjsUgQ6Mbkie1zYMecrBThF62bG0n9D3xzHK3zatzmDFSuas7aTQIldto8ZGENpZbotCu4TlUQPXOX6Fy1hqzg1hU,1962-03-11,14:52:17,1986-02-15 10:36:46,43.0363363961,P5Y2M13DT9H12M1S,P8Y1M24DT1H36M35S,true
60960,NE,Cynthia Tatum,SUcwe5yXwaCrSUxHDwraSmQFanobZP,1948-10-17,6:46:58,2014-01-03 16:51:36,72.4708401227,P7Y12M12DT2H21M49S,P25Y2M1DT10H41M6S,true
26113,NC,Ellen Alexander,7uT0vMj88fQESpvxkzFC4bY3Gda8BeAmDaenVi5Ginb9hovCXbtcP9LPwUi2Ht9qeCRznKkycxztQcoPDrV3u03bm98sMnPHDmz5Rmoukb4H18hvIFbyriWHJP0FOtX9zCO8UzZXW6WTFRn4M6O3LBtCG0G0bKmUcEyzdilFQPCESAnLVpEX11nIvDMsG36rxGRIFpWVopC7utIoU612Lg5Cjyd04HP,2011-06-21,1:27:55,1960-06-18 13:57:18,19.2639000354,P23Y2M13DT5H10M37S,P6Y4M1DT11H21M34S,true
62432,MA,Philip Hansen,deODGCFWmPmBUKQgLeyDmsLEOyfkRAvzzMn0XZ4argBKT9jjTEQAAurMonRQrCA8fAv8BD3TwFhK19VRR40eDYp3NP5CVO4m75OSkNXN2BXkDDOPRwvPsThabWFTsY,1994-06-18,12:30:51,1971-08-21 8:35:49,91.2440132777,P11Y12M13DT4H35M47S,P11Y1M27DT1H10M11S,true
38562,CT,Barbara Combs,hxD6jiBthBYGyGeuudKlo8Bbfn4Q2BvuGEJIs7h8P8lxFlm5pHdL3NNoT5n7XLSH41nyc93XvqB25WEM,1972-05-17,8:56:9,1982-12-19 3:2:45,96.6431717247,P27Y4M25DT5H52M57S,P21Y12M27DT12H55M26S,false
35432,SC,Gloria Leary,OQs5suOR6mUfE2ioD,1945-02-19,6:5:12,2000-11-17 11:18:50,45.677673155,P21Y10M19DT5H28M57S,P6Y2M2DT7H7M30S,true
49212,MN,Katherine Murphy,V5Gbs2nQJcCtWWVneu5wbgwC1Oqayi,1998-09-21,18:42:29,1993-11-08 15:42:6,21.2998101892,P5Y11M17DT9H26M38S,P11Y8M31DT10H55M29S,false
55766,IN,Dan Sewell,eS0YF5EVcSppc8eoIYSTLTEHxTIJTgfSy9Zy0jtSfQzn4MpsBuGBcl1MdTHp7aQ9vmfQ6ftct5qAdd9DuTQeQCWktAqVAirLv1ZlmBgQuJryMwMA7zsQpzU7HT2cP7virSMhpVYz,1949-12-20,15:26:4,2007-02-13 5:33:14,23.7137720533,P26Y6M15DT5H58M37S,P1Y12M5DT7H4M40S,true
59601,CA,Katherine Beaufort,2FBqJCxBvnNZwOf7O4XgXNnRLRBDswxPJ7B1TWx2r4SZaEzC0wLNTISzbiwbh8EwwgDR5fGi6LgyS2IhayIItllWwq7L5cy7R8pkrVV9A22lFyMLLnN6yVyRI32yheLosVKEYO0UcOlrt4rpB1o,1962-04-15,14:30:52,1982-09-21 5:42:37,71.5263210311,P29Y9M10DT12H4M57S,P27Y6M2DT5H2M21S,true
39873,MI,Tim Webley,fXZ8yAw6Ip7czflwjA9KO1KGDw5mPLUTSppVmbaBXvLU6SmoP25LaSwWwJKjWK4Wiz4EQsUT1YxcF9U12kGm29MOa2TQpiuGHOQ3gk5PRgfsNmmWyHrBuqU2v7,1961-12-28,16:46:16,1955-04-03 3:2:17,10.8709522166,P11Y8M12DT2H11M58S,P22Y8M22DT7H35M43S,true
23565,SC,Brianne Ashley,irJPctARZJ8F3wzwOtqKK,1999-04-28,7:26:16,1960-01-26 7:43:36,65.5284473939,P22Y1M28DT3H9M39S,P12Y2M7DT6H55M23S,true
61238,WY,Carol Kilgore,Mxv8vqlE4NgbmsRbtBtso1leywSjahBcOyCu0dh8UHw9f640s41evMHzHiGoANQTNH4QQQa2xyYwZhNS2KVEBU1JytuDw9GdWwJjW77vhUtqXgAYVnLVzdfFsj0CYZa4IfZ7Jr1dHAqcNF6hIu2eCFS7GGjb5hSoQ9Gx7nyUdef9pczulVGMwXDHq4NZb,1943-03-13,13:55:45,1989-11-04 5:33:37,24.4392268191,P1Y12M15DT1H52M57S,P16Y1M3DT9H44M42S,false
3714,IN,Stephanie Green,vdUApbmI7EPN49zyTKHa1ihPahDU35eCZatyGYUOFETPTMWmqIU2ezOOHDx6GELYsmOIxCVMUVJTSWUnBhZ8prWHf0yZmHOu4QVd8vldGKCVPuHUsd9ockXsrgwNouoscvwHjttJrL2jyFfmmWtYlRKzKSGEhd7MSPKcWNtNlVOLQo90VRsGQIkqQEZh4SxYE9tblXAbWik8eQ69A,1978-07-08,9:13:37,1974-04-15 18:15:26,38.9929168343,P28Y7M7DT10H45M6S,P20Y5M8DT6H22M6S,true
7143,KY,Barbara Lacasse,DCcRUGOykn2hXLqLawCAh5,2005-07-15,20:17:10,1989-05-13 1:24:24,40.0457438489,P19Y1M31DT8H9M14S,P1Y1M25DT5H32M26S,false
32637,WV,Albert Mills,UB9CRv9rQVlV1JK22CySeyQy4kRZkf,1999-11-11,9:49:14,1987-02-03 19:1:5,13.8316001053,P20Y6M31DT7H3M19S,P12Y3M26DT3H57M9S,false
21331,TX,Robin Hernandez,DtW4RBS5IBhVLBE5LctnzzFqZL0LMRqe8BVuio0eNPReHeFwuAkAEkpah5lHs3IG6OJvYDnVBy5X5WP7WDRxyePsk4vuelZOKOLf1F98L8UoXLWvU1QAaPyHVYhSIc1lp3iCokWH1uK4PBmrllow68BWJD66XOTLcWBgFEXxoh3RYaQEd8hO36FcEn0hVBuRY7fBz0Jba,1993-07-24,22:2:49,1985-01-13 13:18:36,81.39760055,P28Y9M10DT11H2M9S,P6Y11M28DT2H34M6S,false
39460,FL,Erika Ellis,FIpqCz9FSZuLcajLDAeCPPGqMcWgnW1IA0TqzU6Pk8Al1e2y0H46HiTP0F4l,1969-07-19,5:10:7,2014-06-16 5:5:25,97.1726561729,P1Y8M19DT7H11M52S,P2Y11M15DT10H8M44S,false
50681,WV,Joe Coffman,GgESGapdv5xgvgxhxWzkRiQnDTe1z078jNXj8QwFPjtX0PlRgz9ZV80udjUvzURnbgNlyTUrWfToPF4vv1L1tFTKwsF1UtNbsicuzPwoZV0veYSZlkzlC3GK2D8LYoPYuqn9BpNqPzcChq4h7pnH4YngRyw2vaVdc1YQ3UJyEiqrkHnOatSIEJ9Rff0oo4o4V6dylRS1BU9VBMVSg6MOPZeJeGL0qvrj6H5dnnQ1CILkVH,1959-06-05,5:44:44,1975-03-10 14:12:10,88.2683740559,P2Y2M1DT11H35M15S,P12Y12M11DT10H20M43S,false
17706,OK,Ronald Gray,2M5u3os81tEcXGvH1cxS4rjlSRN6Evm5LDB4I8O4nIhzTywJlKa8sdUL2saVRaiXnK98pC2cblvn2Mv8WIhH6CqaFJbIcp1Rq2AoSwDemKxDy80rdhbXAxdKyWNT8f73HZUWQkZCCnk3b4mXp5Cch9CTrMcMxgRgE9JuRrnEDx1WiVjVFFdjXgzRmTZ8o4Ew5YKZGOcS,1954-02-22,13:4:17,1972-12-09 6:8:27,27.8738721608,P9Y2M22DT2H21M41S,P18Y2M22DT4H26M34S,false
886,RI,Jerry France,tUXgyr2XsHCc66ixt1XAoSqA8mPRcDZzgdUkDkHAQXMu9VAi47xmI3PtQrx3STF7zXBuGTrUXYz2HfxELW9G30W31MjwR6KKyEhuuEMblExSrW7Wg0JqIV9v5gCU,1977-09-23,19:12:24,1945-12-15 14:55:15,34.106688015,P3Y5M15DT11H55M59S,P25Y10M29DT3H5M25S,false
34439,WI,Randell Szabat,MRZ0jYLIddq89V04jPmNtHN8LIqMfx0bvR6LQMbU4ZKpVB61R0Ms7rWG8ESInXwtSldOZU1SzCoBdEIdilD0OY4U2CeRspmo1RRK0K8dg4baFOBH5ZARWVHRK6BpC2qZ4YyqNlruEsQjNwQUtQ9bQlQgrDHTHN92tpEJWBgEoUMXsG9kPhzg3VuwkFtbx5J6nLMn4Dio5LrT88zpr1OT2obnlBX5zT,1966-11-10,4:48:40,1942-01-18 4:24:5,49.4858018685,P14Y6M25DT9H41M58S,P12Y2M24DT1H10M20S,true
34897,MA,Marie Lopez,eDpRNhd,1951-09-08,1:6:19,2004-06-19 4:35:9,2.75196012624,P26Y5M4DT7H7M43S,P12Y7M23DT8H57M24S,true
51520,RI,Christopher Green,HPhHfDjb0FrrvQcAe4fZTYxY5k12ClRnD30IaQPXz8bMU8yKFG8RM6Z82oRhf1uKhzz96extiMnXIQUIs7ivR7HPlq7Bj1sGJyDN7tL1zAkYXxEsiOxh7xV1CRgtae93dd5IdmW8Ks8DiznqthIdOJOxOLpXzAbFQawc03cR7Ew6RzwD4jc4mpl9JtOiWGUZRSGm0M3gM92Se5CDlIqcj5AkXMNfdKgG,1979-11-11,7:25:22,2015-12-30 9:42:30,78.4612522859,P12Y12M4DT7H35M22S,P18Y9M8DT9H1M1S,false
3921,IA,David Averett,AnMg6zRzWc3Xat2MLp5W2xdjQ2CMZnl1hpUSiMMBXKt3bKcouZnRMW52ATUhVD5cp5FJHdwQk1VudMh72CYbwi4KAG3olRPxCiLplgc5URvQ82eWtGgIpRyD6aEPFkdRMNZPkympdG8luMKwqkGb0tdOUCeZttZ43bT1EynUAv4AD1e4khoYUyv037o7i6fJvu8tcR9zhO8H84vmIAXa,1999-02-10,16:20:32,1976-01-07 7:43:40,68.1159387639,P9Y2M17DT8H19M58S,P22Y2M31DT3H42M20S,false
53909,CA,Michael Dial,AAeM7ey7Rzts8pHVv2PX70hc3PTtcYeJT2ENQM748wxvCmf9yQc9fnKO0VEvupZLQzzoNUATZOrNUMylqZ1KQuekZMz8fzWtGf2XinmTu4eY9bcJ8j6makeBrRTrthZI7BzTfz5LQPGnAZRkRCFD7Iiu5GyRliB3NW7t9wN,1953-02-07,21:50:50,2016-08-31 15:31:27,80.0640322631,P15Y5M3DT4H34M39S,P22Y7M29DT9H23M29S,false
32086,NY,James Miles,VXWiKHJEZQPf6DOZJcy3LEAO5E9DC0i14G0WCv6CGBZIzh0x14SOZlzdfVUJWV4PCMTjkj4l9XiWOmyegYdM1UXyeZoTfKsl1Aya8h857,1956-09-17,5:40:9,1945-06-08 3:31:37,94.1534633553,P9Y7M21DT8H24M17S,P14Y12M6DT6H43M37S,true
31542,CA,Bobby Mori,Bhcb8lo3uEXq4RBmhYGH5p2wj2aMzC79Og0REJs2H8ETUtQ06Df58uW2H86AO6TUir6OvMUZEVEscpUeHy3iiBCl0QEdCGLe3Xz,1983-06-19,11:41:14,1975-09-05 20:40:20,95.8653951596,P4Y1M16DT9H13M52S,P25Y10M21DT8H48M49S,true
48870,RI,Miriam Young,KvVyyMpo7cD8vYcvyrWhkDMCfQVSwmBk9XBBWKwkJoNadqkVB24ogHkecA4kdMbupQ0bKRaAhzTKY2kOrHQvOSDGDPcyYKPtH4ira84wUz8TewvMAxN4loHWqq5db272MRfYX9S,1955-04-09,22:36:34,1982-12-11 17:57:26,26.9168867036,P8Y12M5DT12H12M12S,P23Y5M15DT5H40M14S,false
1653,AZ,Robin Dickey,KbIkneIB5sEvfSQdCbCPT9zoaKrK14RuIHlfcuKEEtTisAyh7yNqHqbC1TqjmWreaY8Bt8HF7nx0FGthBXTHVxkHdtg4DtzbN22d5iKr7WJnK8jv0MXs56dLnuFjmjamM,1972-08-13,13:51:19,1989-03-17 13:15:45,80.4951682223,P1Y8M31DT4H59M3S,P23Y10M4DT2H16M25S,false
20549,SC,Mary Kozakiewicz,kmzHPwV2FQvrq2o8mLpD2p3QBX56fEUGHwYr5zqAH2HQ1vZdzJHY8x8UgYhlvJm6Lyoi6GM5m6l3lzTijy4QQgjN8oi,1945-08-26,2:55:20,2003-06-21 19:54:21,11.2712936521,P1Y2M3DT4H14M26S,P26Y3M16DT3H42M11S,false
35519,OR,Jerrell Hancock,t02GzGzRES6CIVLUTgTXdQJtLjMMildqQ77IgpWBrewjF6guD6kiyiCju9Sy6gpD53PhsT4ABIJTQUp07hX2mrmxbAE7yB,1951-12-11,20:33:5,1943-03-25 13:50:16,26.0880955342,P24Y10M17DT4H14M32S,P6Y12M27DT11H41M45S,false
53183,MI,Juan Breen,UsV6R0QpVlqFtqKfl0ii7VMpNhyiFQn6DASLSRV68o0COlrADKGvD3KVVIXYx2tOsGtQdC0AwKIKyrZvbNjxehuJpGa8nVf0QaJVUlXfRX772KSelWTyXSNkAg0SbpEIBo6zpJTw5nY3DDHZdtsRlSuTUHfSYGb6ReiPQ9tNaZqYml7dDnhD8E2EF6wC1RVeFd13LYdvktLWGNQIfXNfeSXzyXRApwfrEamTThkbDYLFNnQY30rZuaZ5L,1976-09-15,4:4:53,1957-12-11 16:13:30,2.80188887389,P27Y12M19DT1H26M21S,P20Y11M15DT9H9M43S,true
42628,OR,Donald Mcdonald,4wA4bv5L1TVaOJbPrbD47G9GayZpNcmUEz6ECHtDEpfh33utJeKNZO5eHvrmc9dUPyJYz0Tqz6LclompfjKp8aKmHvfjPoQD5RyRI6qJFVhioFY35jJKDXFTsIjUxR9aLszAOfZh96QcNUaIvDvo,1959-05-04,15:15:33,2016-02-20 3:13:3,70.1560031019,P20Y10M13DT1H20M48S,P27Y9M20DT4H1M38S,true
8132,SD,Jimmy Xie,LVAm1lVMTH12fV95JThyYI32JamtxHspr5W,1953-06-28,7:56:16,1947-03-23 21:6:20,41.3369298739,P25Y9M5DT2H13M48S,P21Y8M28DT9H57M32S,true
13011,CO,Bart Onusko,QbK72IzMXRmbaNCdZw764leeIkDCwsZ08ZPj0H8IjRnixOQ9EOXGW2438bsuS7iNVIuVoCuggJbedmV8Qqs3W5brZUJW9JfmQIcc7GNXZK1GTmNyvR20VUAtMQby3leAGlzK24UnPgZHN4XsPjj3eNB9B6irHOzs5lFzditGw1HuCqtMGRVmhmc7B8CFQBgRgc6CpdwCC1ci18sidRSAPmkcXUTj0468nzVC5Ta65,2003-01-15,1:24:34,1971-07-23 11:29:45,27.3207896688,P16Y2M22DT3H34M42S,P26Y12M12DT5H32M46S,true
1705,PA,Karren Pinder,oMkNtAMjSLvz1ggSIZBWdGOruEbLYpPIhhkCaHeY9VZ2xgPWGyOM6L7D5jTxJ928IIajQ1cy,1950-03-04,18:45:27,1994-06-10 1:10:18,83.8908914726,P11Y8M5DT8H39M39S,P11Y10M6DT1H47M54S,true
53863,NM,Constance May,kpjBPOYSByCWvhoe7b6a8R1OIu2oWERhC4w7iI4pQUaNj7vn0CjMHVQ1YTdsuR5RSszIF7fbnyn8hWhxDPPjhlyGGjcbctYryW3yDHB278ldKGmRid90qHfvQDG86H09jbI0LakZB563fIxziM2QWgrajgWho0q1mpEDw6q7wIUijYk8PHaWvgQ8huAtSh30oSqxEf81EtNH18N1mEdjAm1nEErgobcZGmDGfeZPdBrU,1983-11-05,11:12:24,1983-12-28 5:6:24,71.5562809814,P15Y5M23DT6H55M5S,P6Y7M18DT8H53M2S,false
43783,NH,Edward Mcdiarmid,cUbHn31ES21A8kEDQQYGzrLhqDUxf0r3tvq9,1969-11-13,13:52:54,1973-10-23 15:42:23,40.7514685927,P28Y8M17DT1H16M12S,P10Y7M9DT12H2M59S,false
37170,IA,Robert Ferrell,fruTD0307QMdOwoN15TJqmxIPCUQtrAPpI3a5qwDuCs2rMlO1GEOZPDqnfnG3,2005-07-28,20:24:3,1945-11-10 13:2:7,83.1997802779,P13Y10M17DT5H38M11S,P15Y2M6DT8H20M46S,true
13556,PA,Oscar Echevarria,HeRqK4wtdwMyR5QIpZ8Zom9OlyEuVsG312OINfM0cLvnRswkgIrTXyI2uapbC9rk5cVSrSmAo18IIXPdlYI7EGiOdSlKMRkQxBzKYUsA6jNSmb2fPA1w,1981-07-19,17:1:53,1952-08-07 22:38:55,38.2345820327,P6Y12M20DT3H33M28S,P7Y4M22DT8H54M38S,true
19777,MN,James Larson,zH9kgZqsYGIo8JVotMVDpUn5A1ztp4i7wUJ24YzT1hjY7RXFzD9BrXwyhSz6dAKi1EzH,1978-07-01,22:39:36,1995-05-21 12:17:49,58.4200993788,P10Y9M28DT12H8M35S,P28Y12M4DT8H37M44S,true
45819,TN,Jonathan Adcock,Zec4QMqXWMtIuU1iK7ehs1Sj4qBla21s260ELABzMvcV9YqrTwGoTqpwnXYQhgGfMn8jX1p9T8lbpjzOfHHHJIUEOzVQYw11wLMf5rI4XhlPPoiRYwMw6RbDr8iVDNvoYcaRw2fot0nxeRm1S1vERxhcV9yx,2014-08-15,6:13:18,1985-04-28 18:36:3,51.9691644412,P29Y12M23DT11H48M21S,P10Y1M13DT12H16M20S,false
9379,ID,David Christiano,riFZjOJvGdEfuZNcujH12Qa2S4LKGXQ8w7xg6,1985-10-17,13:49:48,2005-11-09 13:11:53,11.7141495355,P8Y5M13DT2H1M14S,P25Y6M17DT9H17M12S,true
13053,NE,Lois Raderstorf,81yl5CUUtGk2PJU3RBTs0DOKpNmd3osuZlTqVaP7UoKgkw12i3WEqCZJp08rKyWqJ33q4KZ1VnxnRuPiQtCGkxET3QDwKH5eMpiaisFeX1FugQtKXz2dU2TcBJeCYMZm8NBxpRc4X9Ejssv3Kdzrvo0TWagwpSjJySnRjbGz6NUIO9bTji8H48nbhxvCA8oXHJP6WFwSPgw3PMdSz6vJeOuAov1Kqda1jXfXcPn9JZgqd5ProaQLaAxrpy3Ahw,1993-10-24,17:28:14,1989-12-21 3:44:2,78.2785267584,P30Y8M14DT4H5M18S,P3Y9M18DT1H56M20S,false
45159,HI,Jacquelyn Scheel,J6f9f5hjlojEMe7RgnzmE974KP7,1973-08-08,1:39:36,1951-08-25 1:7:37,24.7070316623,P8Y5M18DT9H17M59S,P20Y3M12DT8H48M45S,true
40637,NJ,John Jaynes,O7pLmDLFLHXVJ4q2rKV,1958-01-29,17:52:35,1990-08-10 12:18:57,96.2373132299,P12Y9M11DT12H21M15S,P9Y1M23DT11H56M2S,false
10206,SC,Christine Yahna,phCuyPS7X0UFY3OdKVcRdBCWfHGrnwmThS3kWw2lNzWdWyxLZyGDJv2rrZg7JJ4OW8QNTQ6CXGyAvdr7DtEaaLB5yBIkkGYevcix0KTZMYQA11Xr61kipOi1ASP1uTbgdItobgmFDHDC7Vt6U8V78bSE9B3IN2tqhmy8Iz,1963-06-04,15:31:28,1954-11-27 12:41:16,4.58524425182,P7Y2M29DT2H32M13S,P30Y4M15DT7H46M7S,true
19763,NE,Christina Burks,qqc3fUfrrRf50x0PEgKWfSPCacXC5uXyJPRFV3F7ru2ZAJbhPPM9pi1PuDrm6x3LrAjOuzfHkMKqTwKrUs5zY7vsnlT6TgQcURLMkqd2HXI6v3ZYGQ1FyyfKrBZjpmWULbNXwMJBDSlQSRCX6ysrTuuJKR0aDQCD8wFh0a2F2lXseijoQJZrUjHeUZqpTQaRbz9gHUr569pikvvQYHiDojtwBZCRnKSham,1951-01-05,5:46:40,2011-07-06 18:20:55,59.6297045798,P25Y5M31DT11H25M34S,P22Y9M7DT1H10M41S,true
63904,MA,Timothy Goldberg,AMOLuEHUZ5HX5gKWHudCxPfr2uV1d1N6su922XPd3OaWWN47wEJmZF3b7dXKR6uExKawCF1zJ2Mwef6vozIZhw4y172Ju3Us9aBYAFYwBNc7cCxNlKc6BqUuLbVGb8J6Gfga0tQPUri2b1LbifxmbiR3pp6JPkPhqBh3QoQvNlPfioOhXYcMgdIUHpUT4e,2001-07-12,5:23:30,1979-01-16 2:2:41,2.99779885676,P5Y10M13DT12H4M38S,P13Y7M29DT11H54M6S,true
34805,KY,Betty Meldahl,3ArgfjKRmLO12rb6FT1F92pSK0vqdWIkMoGlstCZvwOPIvZQ7iKpZJ5jHfdeZAtvFG1Hgb2XVA4xXlrlBS0wARlUKk6sYQ2LDND8BWHQWgPLzpZ2zCm1C,2010-04-06,7:57:12,1966-07-28 13:5:45,7.79347709318,P27Y5M28DT12H59M17S,P28Y5M15DT11H24M31S,false
18733,IL,Joy Espinoza,d1,1977-03-23,5:35:11,1963-06-06 11:36:15,98.3483770931,P17Y10M30DT10H20M7S,P18Y4M3DT9H13M11S,false
28211,CO,Edward Ramos,2EgyF8VfDBhIhIlU839x5qP1n0mtPxiWYKS34z3HzSMh96vm2ZMoXk0IEJdYi2PNTXA13XMvYW29KN88nJgpPtc6TO2fh6I7ghagCzraGwW8B7BRwClqY0XfmEK4mA9PeqmIIQEMtDqv0rNnw4e7WFNSyrjZQmxCi2jreHBivfay3peHuzYeZEU6QkibnP5L289p0qF6G7g5sChkuidquUrrjOsC28L87fphmLbaTeTeN47ZOpa8,1974-11-18,14:42:16,1995-07-21 17:49:5,6.95859867414,P11Y3M7DT6H52M56S,P8Y8M27DT11H13M3S,false
18989,VA,Willie Zamora,zuIqRioPiySrmrQehub6VYG7kW2WRvFFDHzJyZmJu7crEdTBAGO5k7PB,2016-11-15,2:6:5,2003-07-27 6:12:13,3.11938418782,P5Y10M9DT10H14M26S,P6Y12M24DT3H29M39S,true
